"Proc_Name","Proc_Path","Proc_CommandLine","Proc_ParentProcessId","Proc_ProcessId","Proc_Hash"
"wlanext.exe","C:\WINDOWS\system32\WLANExt.exe","C:\WINDOWS\system32\WLANExt.exe 2420685921168","4828","7468","144CBC2B94F15823AF59C59ADF4274CEBC94F5247491E2377C8388B02508B231"
"WmiPrvSE.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","2188","8536","E21C99605576FF7F6D3482F240615A11AB827D9610574D21C747A0A7D3D6A3C5"
"unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding","2188","8600","11A9C2A7263E062CD0C9DA5BE95DE3F18FF5C787C588F3937A985321B2DB918E"
"UFEDCloud.WebApi.exe","C:\Program Files\Cellebrite Mobile Synchronization\UFED Private Cloud\UFEDCloud.WebApi.exe","""C:\Program Files\Cellebrite Mobile Synchronization\UFED Private Cloud\UFEDCloud.WebApi.exe"" ","5692","9872","8D2D40CE28443C0BB2E3E99BC6A6CD565D0298BCE9E7BAEB202D39E1464E189D"
"conhost.exe","C:\WINDOWS\system32\conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","9872","9884","2BF11711D405A2019D5F58046A954FCCF62A2F90BCF1AB2D77BC78E1690F2AA3"
"postgres.exe","C:\Program Files\PostgreSQL\bin\postgres.exe","""C:\Program Files\PostgreSQL\bin\postgres.exe"" -D ""C:\ProgramData\Cellebrite Mobile Synchronization\Database"" ","6024","10048","7A0F2DABDA83071C985615C3451FE7F6351D296F1C48B75CFA609E6175A54308"
"conhost.exe","C:\WINDOWS\system32\conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","10048","10060","2BF11711D405A2019D5F58046A954FCCF62A2F90BCF1AB2D77BC78E1690F2AA3"
"postgres.exe","C:\Program Files\PostgreSQL\bin\postgres.exe","""C:/Program Files/PostgreSQL/bin/postgres.exe"" ""--forklog"" ""8892"" ""8896"" ""0""","10048","11064","7A0F2DABDA83071C985615C3451FE7F6351D296F1C48B75CFA609E6175A54308"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k NetworkServiceNetworkRestricted -p -s PolicyAgent","1840","10476","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"AggregatorHost.exe","C:\WINDOWS\System32\AggregatorHost.exe","AggregatorHost.exe","5820","11360","64AA037F7033A7B9701BDDC8FA2F0AA34765D354EAEC413719A3EEB466CFD703"
"hasplmv.exe","C:\Program Files (x86)\Common Files\Aladdin Shared\HASP\hasplmv.exe","hasplmv.exe 37515","6236","12104","90BF378A64E1B35A5956BA815C63298BA97A509AEB3D7599F3306FCA1271155F"
"hasplmv.exe","C:\Program Files (x86)\Common Files\Aladdin Shared\HASP\hasplmv.exe","hasplmv.exe 92606","6236","12140","90BF378A64E1B35A5956BA815C63298BA97A509AEB3D7599F3306FCA1271155F"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k WerSvcGroup","1840","12216","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"Magnet.HashSets.Manager.exe","C:\Program Files\Magnet Forensics\Hash Sets Manager\server\Magnet.HashSets.Manager.exe","""C:\Program Files\Magnet Forensics\Hash Sets Manager\server\Magnet.HashSets.Manager.exe""","1840","11412","9FCD4CB679F9A95D2EFEE82469424F65946234F12EC6273217004F9BDCE36973"
"dasHost.exe","C:\WINDOWS\system32\dashost.exe","dashost.exe {6ff7dda2-a575-40e6-90ac0b988a895222}","3484","12392","E371768265765735FA476F8EC496BF5351520BD9667BB1C7E8FADA54CC17620B"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s UmRdpService","1840","12512","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -s CertPropSvc","1840","12740","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s SessionEnv","1840","12804","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"postgres.exe","C:\Program Files\PostgreSQL\bin\postgres.exe","""C:/Program Files/PostgreSQL/bin/postgres.exe"" ""--forkboot"" ""8748"" ""-x5""","10048","12956","7A0F2DABDA83071C985615C3451FE7F6351D296F1C48B75CFA609E6175A54308"
"postgres.exe","C:\Program Files\PostgreSQL\bin\postgres.exe","""C:/Program Files/PostgreSQL/bin/postgres.exe"" ""--forkboot"" ""8744"" ""-x3""","10048","12964","7A0F2DABDA83071C985615C3451FE7F6351D296F1C48B75CFA609E6175A54308"
"postgres.exe","C:\Program Files\PostgreSQL\bin\postgres.exe","""C:/Program Files/PostgreSQL/bin/postgres.exe"" ""--forkboot"" ""8732"" ""-x6""","10048","12976","7A0F2DABDA83071C985615C3451FE7F6351D296F1C48B75CFA609E6175A54308"
"postgres.exe","C:\Program Files\PostgreSQL\bin\postgres.exe","""C:/Program Files/PostgreSQL/bin/postgres.exe"" ""--forkavlauncher"" ""8724""","10048","12996","7A0F2DABDA83071C985615C3451FE7F6351D296F1C48B75CFA609E6175A54308"
"postgres.exe","C:\Program Files\PostgreSQL\bin\postgres.exe","""C:/Program Files/PostgreSQL/bin/postgres.exe"" ""--forkcol"" ""8716""","10048","13008","7A0F2DABDA83071C985615C3451FE7F6351D296F1C48B75CFA609E6175A54308"
"postgres.exe","C:\Program Files\PostgreSQL\bin\postgres.exe","""C:/Program Files/PostgreSQL/bin/postgres.exe"" ""--forkbgworker=0"" ""8888""","10048","13036","7A0F2DABDA83071C985615C3451FE7F6351D296F1C48B75CFA609E6175A54308"
"dasHost.exe","C:\WINDOWS\system32\dashost.exe","dashost.exe {1e18e0d7-8961-4052-b53894ec818aa64f}","3484","13324","E371768265765735FA476F8EC496BF5351520BD9667BB1C7E8FADA54CC17620B"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV","1840","13360","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k imgsvc","1840","13400","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s WdiSystemHost","1840","13652","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"WMIRegistrationService.exe","C:\WINDOWS\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe","C:\WINDOWS\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe","1840","13684","3009FD5E73F701581D4C48C544378BA5E58115751224D0763CBB302D3E604763"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService","1840","13692","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"wslservice.exe","C:\Program Files\WSL\wslservice.exe","""C:\Program Files\WSL\wslservice.exe""","1840","13704","B63443A8DB7B3DB1B0439238A395DADF4D66B8C06A0A0457BD759D9D06946A25"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalService -p -s LicenseManager","1840","14068","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p -s NcdAutoSetup","1840","14520","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s NgcCtnrSvc","1840","14748","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc","1840","15128","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"vmcompute.exe","C:\WINDOWS\system32\vmcompute.exe","C:\WINDOWS\system32\vmcompute.exe","1840","15692","7D89BA86B545FC45C51C39630101FD758D0FEB5BF3B7F0D107BCF171453AA246"
"NVDisplay.Container.exe","C:\WINDOWS\System32\DriverStore\FileRepository\nv_dispig.inf_amd64_0afec3f2050014a0\Display.NvContainer\NVDisplay.Container.exe","""C:\WINDOWS\System32\DriverStore\FileRepository\nv_dispig.inf_amd64_0afec3f2050014a0\Display.NvContainer\NVDisplay.Container.exe"" -f %ProgramData%\NVIDIA\DisplaySessionContainer%d.log -d C:\WINDOWS\System32\DriverStore\FileRepository\nv_dispig.inf_amd64_0afec3f2050014a0\Display.NvContainer\plugins\Session -r -l 3 -p 30000 -cfg NVDisplay.ContainerLocalSystem\Session /ert -c","3716","16232","5CEA1A87DDB7FC538229BF55DD64510DA06B3A4A964136147359CD6750E6B689"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k WebThreatDefense -p -s webthreatdefsvc","1840","16324","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","1840","14208","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"sihost.exe","C:\WINDOWS\system32\sihost.exe","sihost.exe","3180","1864","DE14D56A139FD4D02D4586728B7978B67C865013271916FA1E4DABA2918B1FBE"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k BthAppGroup -p -s BluetoothUserService","1840","15988","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc","1840","15980","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s webthreatdefusersvc","1840","16068","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService","1840","16104","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s TokenBroker","1840","14592","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"DSATray.exe","C:\Program Files (x86)\Intel\Driver and Support Assistant\DSATray.exe","""C:\Program Files (x86)\Intel\Driver and Support Assistant\DSATray.exe""","5832","16288","763A0B4F5C98934785A8655D2BCC6B4E258E2E4FC6905AC2AA5BC6D175620F6E"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc","1840","9196","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"explorer.exe","C:\WINDOWS\Explorer.EXE","C:\WINDOWS\Explorer.EXE","15636","14804","B121D7F22BA12FD42E3663DE08305654C289F64C7DAEAD4A0047B7D88E366346"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -s RmSvc","1840","16408","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"taskhostw.exe","C:\WINDOWS\system32\taskhostw.exe","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}","4016","16948","2FB8393C7824CC79C268146CB803054B64661333CF3C914F12CE5FF94C613636"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc","1840","17464","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Appinfo","1840","17528","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"SearchHost.exe","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe","""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe"" -ServerName:CortanaUI.AppXstmwaab17q5s3y22tp6apqz7a45vwv65.mca","2188","18104","C5B64696F44EC12F0F9A121D35EAFE2BF199028A34BF4D913506311F47C948EF"
"StartMenuExperienceHost.exe","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","""C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe"" -ServerName:App.AppXywbrabmsek0gm3tkwpr5kwzbs55tkqay.mca","2188","18128","174099CF756573C419AB8BB8090D395CE5FB53327B72166D638D0670A7E7F489"
"Widgets.exe","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.34401.20.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe","""C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.34401.20.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer","2188","18296","A651AEAF80A50B9753A3CFFAA8ABA274B95E9A2365F13CBC8A7F00FF03DBA87B"
"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","2188","17472","FF05FAFEA7DB48A7AE5DC72F8880D326EBF9B9CCBE881820F327DC98EADB84F0"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc","1840","17552","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"WidgetService.exe","C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.1.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe","""C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.1.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe"" -RegisterProcessAsComServer -Embedding","2188","18080","26A5CE7422A2F9A2D158D5050F9630D546C1E274B544E9285672D4F1F5CA4913"
"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","2188","18656","FF05FAFEA7DB48A7AE5DC72F8880D326EBF9B9CCBE881820F327DC98EADB84F0"
"dllhost.exe","C:\WINDOWS\system32\DllHost.exe","C:\WINDOWS\system32\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F}","2188","19320","50C9C2EDEA6C51F1AAD2DD80A59F4EDB32637F51714F8472D216E5B9BDACDABF"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s lfsvc","1840","17508","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"SecurityHealthSystray.exe","C:\Windows\System32\SecurityHealthSystray.exe","""C:\Windows\System32\SecurityHealthSystray.exe"" ","14804","20192","7E1747256C74F48D153B7F95A53151CA6988BB210CFEC60EB05921F5DA94FC0E"
"Everything.exe","C:\Program Files\Everything\Everything.exe","""C:\Program Files\Everything\Everything.exe"" -startup","14804","18440","35CEFE4BC4A98AD73DDA4444C700AAC9F749EFDE8F9DE6A643A57A5B605BD4E7"
"PowerToys.exe","C:\Program Files\PowerToys\PowerToys.exe","""C:\Program Files\PowerToys\PowerToys.exe""","4016","20076","E77862B027571E2AF0F7B0F97F720C14B2CC5DEAD135C24BC826B45EE94FF169"
"PowerToys.AdvancedPaste.exe","C:\Program Files\PowerToys\WinUI3Apps\PowerToys.AdvancedPaste.exe","""C:\Program Files\PowerToys\WinUI3Apps\PowerToys.AdvancedPaste.exe"" 20076 powertoys_advanced_paste_547363fc-4220-4c53-b449-a25936c3161e","20076","19688","15D89037FE1F7D1E2CC602ADA0101B0042AAE91CB5C9BEC4978449A9C08A98AF"
"Greenshot.exe","C:\Program Files\Greenshot\Greenshot.exe","""C:\Program Files\Greenshot\Greenshot.exe"" ","14804","3924","FDC3900DA9CF5B4B7F4B461EB54F2F7ABF2AF104DE8BFDD0B7F6A46F092F9CC6"
"PowerToys.AlwaysOnTop.exe","C:\Program Files\PowerToys\PowerToys.AlwaysOnTop.exe","""C:\Program Files\PowerToys\PowerToys.AlwaysOnTop.exe"" 20076","20076","4324","413748EF7D6219732B447BAF513F614848C576063C56981ADDDC96E674939E12"
"PowerToys.Awake.exe","C:\Program Files\PowerToys\PowerToys.Awake.exe","PowerToys.Awake.exe --use-pt-config --pid 20076","20076","4228","A9BD92316604E752D7AA62357BA2AC43F12AE3A631C869EF20F7C99EF341AC86"
"PowerToys.CropAndLock.exe","C:\Program Files\PowerToys\PowerToys.CropAndLock.exe","""C:\Program Files\PowerToys\PowerToys.CropAndLock.exe"" 20076","20076","4384","E210DE504B47A3BA41E400FF9DD37FA7FDD05BE2D03043340F054E9C05CF03BC"
"PowerToys.FancyZones.exe","C:\Program Files\PowerToys\PowerToys.FancyZones.exe","""C:\Program Files\PowerToys\PowerToys.FancyZones.exe"" 20076","20076","6376","49597AF7C7FAA4B997861AD7F74FEB4800563EECC1984441263F52C34B1E23A0"
"PowerToys.Peek.UI.exe","C:\Program Files\PowerToys\WinUI3Apps\PowerToys.Peek.UI.exe","""C:\Program Files\PowerToys\WinUI3Apps\PowerToys.Peek.UI.exe"" 20076","14804","6440","D4A639BC0C8AF215B53C10A3F121C8E27C03A049A8397B069790EB48F7CE9422"
"PowerToys.PowerLauncher.exe","C:\Program Files\PowerToys\PowerToys.PowerLauncher.exe","""C:\Program Files\PowerToys\PowerToys.PowerLauncher.exe""  -powerToysPid 20076 --started-from-runner ","14804","6640","4EF6BC2B57723B4D3B080D740D3BAEBEC494033532E3AAB33C058902071B5665"
"PowerToys.PowerOCR.exe","C:\Program Files\PowerToys\PowerToys.PowerOCR.exe","""C:\Program Files\PowerToys\PowerToys.PowerOCR.exe"" 20076","20076","10124","DFEF9EFDD3FB109DDD0F008EB7094F1CFB42D8FCE4078640C4CE6A7C057E3357"
"TextInputHost.exe","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe"" -ServerName:InputApp.AppXk0k6mrh4r2q0ct33a9wgbez0x7v9cz5y.mca","2188","18780","41DCF1E75493BE2E871DEEB1941B6882F528309D65B40FBF3A4313E300A69C05"
"FtLnSOP.exe","C:\Windows\twain_32\fjscan32\SOP\FtLnSOP.exe","""C:\Windows\twain_32\fjscan32\SOP\FtLnSOP.exe"" ","22404","22444","01E9A32736963AE57C7C8943B5592176A7DACA614DDB012E87A9FBAE3C79997B"
"FJTWMKIC.exe","C:\Windows\twain_32\Fjicube\FJTWMKIC.exe","""C:\Windows\twain_32\Fjicube\FJTWMKIC.exe"" /Station","22404","22296","A5006F4B5DBF752B86F52652D7BA62842E1B130AF9ECC5E10E50B63102B2D100"
"lghub_system_tray.exe","C:\Program Files\LGHUB\system_tray\lghub_system_tray.exe","""C:\Program Files\LGHUB\system_tray\lghub_system_tray.exe"" ","14804","13912","7D75FD4AF2118CD3CD0E092A555E85277F6984B4FA0D27BC3DFB51E349708D8B"
"lghub_agent.exe","C:\Program Files\LGHUB\lghub_agent.exe","""C:\Program Files\LGHUB\lghub_agent.exe""","13912","17344","DDFB54DA36F04E3C3C298550C25D180C5A950C6C80BB40BAAA26EB53C8C57B74"
"unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding","2188","23376","11A9C2A7263E062CD0C9DA5BE95DE3F18FF5C787C588F3937A985321B2DB918E"
"acrotray.exe","C:\Program Files (x86)\Adobe\Acrobat 11.0\Acrobat\acrotray.exe","""C:\Program Files (x86)\Adobe\Acrobat 11.0\Acrobat\acrotray.exe"" ","22404","23864","BAE9C21AD12E4C7BB00AF85F2688201941B4DDECE9D955F5C9F767AEEDC7A62A"
"keyboxd.exe","C:\Program Files (x86)\GnuPG\bin\keyboxd.exe","""C:\Program Files (x86)\GnuPG\bin\keyboxd.exe"" --homedir C:\Users\mikes\AppData\Roaming\gnupg --daemon","24220","26424","325C9CA0DC7F5C80844EE7E09635ACE2285A20FF7792772DAAEC59109469E3E4"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UsoSvc","1840","25676","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -s W32Time","1840","12748","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","1840","16176","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"conhost.exe","C:\WINDOWS\system32\conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","4624","5096","2BF11711D405A2019D5F58046A954FCCF62A2F90BCF1AB2D77BC78E1690F2AA3"
"esrv.exe","C:\Program Files\Intel\SUR\QUEENCREEK\x64\esrv.exe","""C:\Program Files\Intel\SUR\QUEENCREEK\x64\esrv.exe"" ""--start"" ""--start_options_handle"" ""1100""","13560","16076","1CD40B295EBCF48A47AB0FA9AE70B431B53C66C9B9BBF2F3B8A192BF2C81E319"
"ApplicationFrameHost.exe","C:\WINDOWS\system32\ApplicationFrameHost.exe","C:\WINDOWS\system32\ApplicationFrameHost.exe -Embedding","2188","7284","99F92E7138AB340C67555089AF2A4427630779DEADD81A6884B6771FA610D6FA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s SstpSvc","1840","2884","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k DevicesFlow -s DevicesFlowUserSvc","1840","14664","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k netsvcs","1840","10128","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","1840","19124","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"ShellExperienceHost.exe","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca","2188","13920","6365D6B59C89BAAEC6092F79446A24D45F83D5FFF86D53C98B37780A0A79333C"
"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","2188","21008","FF05FAFEA7DB48A7AE5DC72F8880D326EBF9B9CCBE881820F327DC98EADB84F0"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DisplayEnhancementService","1840","23396","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceAndNoImpersonation -p -s wcncsvc","1840","21800","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s QWAVE","1840","22200","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s NPSMSvc","1840","27452","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"dllhost.exe","C:\WINDOWS\system32\DllHost.exe","C:\WINDOWS\system32\DllHost.exe /Processid:{B21858C6-9711-4257-99C8-5C0084BEBCE1}","2188","9932","50C9C2EDEA6C51F1AAD2DD80A59F4EDB32637F51714F8472D216E5B9BDACDABF"
"svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s Netman","1840","24800","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"AccountsControlHost.exe","C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy\AccountsControlHost.exe","""C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy\AccountsControlHost.exe"" -ServerName:App.AppX20qnn98vxw5bhxrjtb1f6rggecb2k15a.mca","2188","2444","682BF4BF7242BE23D9645C6EA8C0C6457894975B37F696CD7B9ADBCD989D98B4"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s WebClient","1840","27232","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"dirmngr.exe","C:\Program Files (x86)\GnuPG\bin\dirmngr.exe","""C:\Program Files (x86)\GnuPG\bin\dirmngr.exe"" --homedir C:\Users\mikes\AppData\Roaming\gnupg --daemon","12236","14232","2D2DF0BFD1C01DA99195A9798BBA1B44BDE8EAECDBD20B69C8A2A9BFC4CD340A"
"explorer.exe","C:\WINDOWS\explorer.exe","C:\WINDOWS\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","2188","21748","B121D7F22BA12FD42E3663DE08305654C289F64C7DAEAD4A0047B7D88E366346"
"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","2188","30928","FF05FAFEA7DB48A7AE5DC72F8880D326EBF9B9CCBE881820F327DC98EADB84F0"
